300 22425 
195 210 9
195 245 -10
195 213 10
195 207 2
195 229 -8
195 203 -6
195 235 0
196 288 -8
196 217 -9
196 250 -8
196 200 7
196 204 2
196 214 4
196 245 3
196 209 1
196 247 8
196 254 -6
196 223 -2
196 256 3
196 199 1
196 216 3
196 266 -7
196 265 4
196 293 -5
196 203 4
196 211 6
196 242 -1
196 284 4
196 287 -1
196 279 -5
196 213 4
196 258 10
196 286 3
196 243 6
196 248 -6
196 239 -8
196 201 -1
196 261 6
196 273 6
196 212 -10
196 220 -3
196 197 7
196 225 -4
196 280 0
196 263 -7
196 228 1
196 267 4
196 234 3
196 253 -3
196 237 -5
196 290 8
197 266 -6
197 271 4
197 279 -1
197 260 2
197 284 10
197 276 -2
197 237 -6
197 246 -3
197 293 -4
197 238 2
197 297 -5
197 275 10
197 206 -1
197 231 -4
197 295 -6
197 282 2
197 217 -1
197 244 -3
197 239 8
197 273 9
197 261 10
197 254 -2
197 235 9
197 245 7
197 205 -3
197 202 8
197 286 -6
197 299 8
197 225 -9
197 283 5
197 248 8
197 228 -3
197 249 9
197 201 5
197 247 -3
197 270 -7
197 263 3
197 227 7
197 290 5
197 298 -10
197 288 -3
197 278 -4
197 226 6
197 204 10
197 267 -5
197 213 -10
197 281 7
197 296 7
197 220 10
197 285 0
197 294 -2
197 257 3
198 252 6
198 210 2
198 207 1
198 224 -10
198 218 -3
198 247 9
198 297 -3
198 289 -7
198 284 9
198 199 -8
198 230 -6
198 219 -9
198 257 -6
198 263 -2
198 295 6
198 244 -8
198 225 4
198 268 9
198 227 8
198 296 4
198 233 -6
198 221 -9
198 201 -2
198 300 -10
198 202 4
198 246 4
198 285 -1
198 287 -6
198 264 -1
198 215 1
198 214 -3
198 266 7
198 229 0
198 211 -8
198 254 -7
198 245 -3
198 220 -2
198 206 8
198 262 -4
198 216 -3
198 272 5
198 255 -2
198 274 7
198 256 6
198 265 -7
198 226 7
198 270 3
198 261 -9
198 299 7
198 250 -5
198 223 7
198 243 3
198 248 0
198 217 3
199 263 -6
199 277 -8
199 226 -2
199 290 9
199 225 6
199 268 0
199 258 6
199 222 3
199 271 -6
199 205 -8
199 259 1
199 287 -9
199 238 -9
199 241 7
199 298 8
199 242 5
199 237 4
199 272 -9
199 249 5
199 229 -10
199 297 -8
199 235 -1
199 274 -8
199 207 8
199 232 1
199 228 4
199 243 -4
199 227 3
199 204 -3
199 286 10
199 276 -7
199 260 5
199 212 -9
199 230 9
199 231 4
199 246 -7
199 289 -10
199 264 0
199 245 3
199 224 -7
199 261 1
199 203 3
199 233 -6
199 209 8
200 260 2
200 285 8
200 219 -9
200 226 3
200 253 0
200 266 -10
200 250 0
200 283 2
200 300 -6
200 289 5
200 216 7
200 258 -8
200 249 7
200 205 4
200 295 -8
200 245 -7
200 284 -10
200 243 -5
200 298 -8
200 291 -5
200 235 2
200 201 8
200 287 4
200 221 1
200 273 -8
200 247 10
200 213 6
200 267 -7
200 264 8
200 238 2
200 240 -6
200 239 -5
200 208 -1
200 214 6
200 288 9
200 299 -8
200 220 -2
200 293 7
200 237 9
200 272 5
200 241 2
200 207 3
200 222 3
200 225 -9
200 262 3
200 265 6
200 290 0
200 223 3
200 212 5
200 246 -10
200 274 10
200 259 1
201 252 -6
201 206 -5
201 267 9
201 251 8
201 295 -10
201 298 -3
201 247 10
201 296 1
201 257 -2
201 210 2
201 259 -8
201 300 7
201 204 -1
201 256 5
201 274 4
201 233 -5
201 217 -5
201 237 6
201 253 3
201 283 -7
201 207 -3
201 277 4
201 209 9
201 299 3
201 268 -6
201 215 -3
201 291 9
201 254 1
201 208 -7
201 275 -9
201 221 -6
201 292 1
201 239 -10
201 203 7
201 284 0
201 288 -2
201 235 -4
201 219 -8
201 286 -1
201 211 2
201 278 -1
201 242 -3
201 269 1
201 273 8
202 222 9
202 246 1
202 216 -3
202 220 -9
202 265 4
202 221 -1
202 275 3
202 299 2
202 204 9
202 256 7
202 234 -9
202 207 -3
202 209 2
202 238 -2
202 206 8
202 291 -7
202 261 2
202 252 7
202 257 4
202 227 7
202 292 -2
202 241 10
202 262 -1
202 282 6
202 217 -3
202 208 0
202 213 0
202 294 0
202 288 1
202 297 9
202 224 5
202 242 -5
202 264 9
202 232 9
202 285 7
202 244 -2
202 295 1
202 249 -1
202 254 -2
202 276 9
202 239 -7
202 236 6
202 219 -2
203 249 6
203 257 -3
203 231 -5
203 217 -2
203 252 4
203 260 0
203 281 -4
203 221 6
203 278 8
203 244 -3
203 225 7
203 237 -1
203 236 -6
203 289 8
203 232 -8
203 297 7
203 218 9
203 300 7
203 206 2
203 253 -5
203 243 -5
203 235 9
203 258 1
203 254 -5
203 269 -3
203 234 0
203 261 -3
203 208 -10
203 226 3
203 229 5
203 299 -5
203 238 9
203 222 4
203 265 6
203 216 -5
203 287 4
203 272 7
203 284 10
203 276 8
203 250 10
203 242 -5
203 239 3
203 262 -9
203 283 0
203 207 1
204 238 -4
204 245 0
204 234 -10
204 267 1
204 294 2
204 252 -2
204 257 2
204 295 -9
204 227 -7
204 260 1
204 240 -9
204 217 -4
204 250 -6
204 251 -4
204 229 -6
204 300 1
204 247 1
204 207 5
204 222 3
204 291 -2
204 271 -2
204 297 4
204 209 8
204 256 0
204 225 5
204 298 -3
204 287 -2
204 211 -10
204 277 8
204 241 -8
204 263 -1
204 281 -8
204 293 5
204 299 8
204 283 7
204 273 -7
204 285 -9
204 290 -6
204 258 2
204 206 10
204 235 8
204 239 -7
204 219 -3
204 223 -3
204 289 2
205 254 -10
205 273 -8
205 299 8
205 233 -3
205 248 0
205 288 3
205 268 0
205 295 -9
205 239 -1
205 266 -10
205 214 -1
205 213 -8
205 281 6
205 206 -7
205 271 4
205 232 4
205 264 2
205 228 -7
205 211 9
205 220 4
205 210 6
205 284 3
205 219 1
205 263 4
205 247 4
205 283 7
205 251 -6
205 277 1
205 291 2
205 253 3
205 231 -7
205 278 -8
205 249 -9
205 246 1
205 293 8
205 237 0
205 260 -5
205 217 0
205 290 9
205 222 5
205 257 -10
205 270 9
205 267 -5
205 298 10
205 289 -4
205 276 4
206 208 6
206 215 5
206 218 1
206 259 7
206 213 -3
206 253 -6
206 261 -9
206 287 9
206 298 -9
206 210 5
206 212 -4
206 274 -3
206 256 -5
206 254 -1
206 257 -3
206 289 9
206 239 8
206 293 0
206 241 -3
206 225 9
206 222 -8
206 250 -7
206 238 -7
206 224 7
206 230 0
206 288 4
206 223 4
206 290 6
206 209 0
206 269 3
206 295 3
206 240 1
206 273 3
206 278 -4
206 236 9
206 264 1
206 227 -8
206 243 -9
206 232 -2
206 248 2
206 220 -6
206 245 -9
206 286 6
206 297 1
206 237 -8
206 281 3
206 234 -10
207 289 10
207 220 -4
207 245 -10
207 290 2
207 267 -5
207 224 -6
207 265 -5
207 298 -10
207 287 -8
207 296 -7
207 240 0
207 283 9
207 212 6
207 286 1
207 241 1
207 246 -8
207 215 9
207 223 -5
207 260 1
207 256 -6
207 293 -9
207 210 -4
207 275 8
207 214 -4
207 288 0
207 279 5
207 233 -10
207 242 3
207 229 -1
207 218 8
207 264 -9
207 248 7
207 300 2
207 274 -10
207 269 -8
207 281 3
207 276 -1
207 266 1
207 217 -1
207 273 7
207 243 -7
207 282 2
208 218 6
208 244 -5
208 252 -4
208 238 -5
208 225 2
208 297 3
208 209 0
208 284 6
208 222 -1
208 258 -4
208 226 4
208 270 -2
208 243 -6
208 246 -8
208 267 9
208 276 4
208 241 4
208 298 -5
208 259 -7
208 232 -8
208 275 -4
208 230 5
208 282 0
208 255 7
208 277 -7
208 281 -2
208 273 9
208 272 9
208 260 -1
208 266 -3
208 293 -2
208 278 -2
208 239 -10
208 296 -5
208 229 1
208 289 -2
208 269 4
208 210 -5
208 291 0
208 215 8
208 274 -2
208 263 10
208 249 -3
208 224 -7
208 213 -6
208 221 -4
208 248 -3
208 217 -9
209 221 7
209 255 -7
209 284 0
209 224 10
209 271 4
209 274 4
209 288 8
209 287 -5
209 246 -4
209 259 9
209 238 6
209 225 0
209 250 5
209 251 -3
209 292 -5
209 228 -5
209 212 -3
209 285 0
209 256 1
209 298 9
209 281 3
209 263 -4
209 294 6
209 227 -9
209 279 9
209 300 -4
209 282 -7
209 239 0
209 268 -7
209 299 2
209 240 7
209 229 3
209 232 10
209 296 -2
209 283 0
209 261 3
209 264 -10
209 258 -2
209 267 10
209 230 3
209 242 -3
209 244 -2
209 269 -3
209 241 -4
209 257 -4
209 275 3
209 218 3
210 215 -2
210 218 9
210 284 -6
210 227 9
210 272 7
210 212 0
210 219 -1
210 268 -2
210 269 8
210 241 -6
210 293 2
210 281 4
210 287 7
210 249 -1
210 280 -8
210 266 -1
210 229 -2
210 236 -10
210 258 -5
210 246 -7
210 216 0
210 245 10
210 221 10
210 251 -5
210 261 -8
210 239 -9
210 247 -7
210 243 -3
210 252 0
210 230 9
210 277 9
210 270 6
210 238 10
210 253 10
210 259 -10
210 220 -4
210 300 10
210 248 -5
210 262 6
210 222 7
210 279 9
211 270 9
211 230 3
211 280 -4
211 224 0
211 241 6
211 249 0
211 296 10
211 256 4
211 212 -8
211 273 7
211 219 7
211 295 7
211 284 3
211 292 -8
211 283 3
211 234 -5
211 297 -2
211 239 8
211 238 5
211 265 -6
211 266 -5
211 227 -10
211 298 7
211 240 1
211 290 2
211 287 -6
211 215 -1
211 218 3
211 272 3
211 269 2
211 285 6
211 260 4
211 248 -2
211 246 1
211 233 0
211 251 2
211 236 -10
211 235 3
211 300 8
212 229 4
212 259 9
212 279 -7
212 235 -6
212 225 -4
212 274 -4
212 288 0
212 252 -7
212 244 6
212 265 -8
212 276 2
212 231 0
212 258 7
212 237 0
212 245 10
212 275 5
212 286 -3
212 253 10
212 254 -5
212 221 1
212 280 5
212 262 -9
212 267 -2
212 287 8
212 294 0
212 236 0
212 285 7
212 269 9
212 222 -8
212 291 -3
212 268 -1
212 224 4
212 249 -6
212 273 1
212 217 -5
212 248 1
212 240 10
212 232 -7
212 223 -10
212 255 -9
212 256 -3
212 247 -5
212 270 -7
212 283 10
212 264 -7
212 260 -1
213 265 2
213 255 7
213 290 3
213 242 -3
213 288 -8
213 226 9
213 269 1
213 278 6
213 232 -6
213 235 4
213 251 -6
213 236 -3
213 252 0
213 250 4
213 277 -4
213 297 8
213 279 9
213 285 0
213 217 -5
213 227 10
213 247 -4
213 270 4
213 276 2
213 294 -7
213 231 -4
213 274 8
213 225 6
213 245 8
213 261 -4
213 254 -8
213 241 6
213 282 -7
213 260 4
213 283 0
213 218 -2
213 298 -5
213 234 5
213 240 3
213 230 10
213 272 -6
213 295 -2
213 220 0
213 262 -10
213 243 6
213 258 10
213 215 -10
213 257 5
213 267 6
213 238 6
213 221 3
214 249 1
214 276 -2
214 273 -5
214 222 3
214 275 -2
214 243 -3
214 227 -4
214 236 -8
214 294 -6
214 230 4
214 231 -6
214 258 2
214 296 -2
214 217 -3
214 247 -4
214 260 5
214 293 3
214 245 2
214 285 2
214 299 -9
214 278 1
214 280 -5
214 263 -4
214 235 5
214 298 5
214 272 6
214 218 5
214 253 1
214 268 -7
214 251 -5
214 295 3
214 252 1
214 256 -2
214 261 6
214 239 -4
214 264 8
214 289 -2
214 267 -2
214 215 -2
214 282 -9
214 240 8
214 225 3
214 255 7
214 281 5
214 233 1
214 223 2
214 284 -7
214 238 3
215 292 9
215 233 -10
215 260 -10
215 247 -2
215 284 9
215 254 10
215 252 7
215 255 2
215 287 2
215 259 1
215 265 7
215 243 9
215 241 8
215 242 -4
215 246 -8
215 278 -3
215 262 -2
215 218 -6
215 222 9
215 288 -3
215 291 4
215 264 9
215 263 -1
215 235 0
215 251 8
215 300 -9
215 234 -8
215 257 -3
215 261 8
215 221 9
215 267 7
215 270 -9
215 238 9
215 245 7
215 258 9
215 280 0
215 266 2
215 281 -10
215 276 -10
215 285 7
215 225 -9
215 226 -10
216 252 -1
216 279 -7
216 236 -4
216 283 7
216 233 -8
216 243 -5
216 224 7
216 271 6
216 269 6
216 288 -5
216 261 -7
216 289 6
216 255 -10
216 281 6
216 293 6
216 235 3
216 227 2
216 287 3
216 278 -6
216 219 3
216 267 -1
216 222 4
216 280 5
216 253 -2
216 225 -1
216 245 -5
216 295 -6
216 251 4
216 300 -9
216 296 3
216 244 9
216 218 -9
216 238 -9
216 258 -2
216 229 1
216 286 -2
216 263 3
216 260 -5
216 257 -3
216 239 -2
216 294 9
216 299 -2
216 276 8
216 266 -4
217 276 -7
217 299 9
217 235 7
217 253 1
217 271 2
217 243 3
217 244 -6
217 278 1
217 286 -2
217 247 3
217 268 4
217 274 10
217 293 -1
217 254 6
217 239 -3
217 255 8
217 221 6
217 256 -10
217 257 -7
217 290 10
217 226 -7
217 227 -3
217 260 -2
217 240 3
217 298 -5
217 236 -4
217 233 -10
217 246 9
217 237 -2
217 264 -8
217 245 -1
217 262 -9
217 295 -1
217 275 1
217 249 -1
217 285 0
217 250 5
217 291 3
217 218 2
217 267 -5
217 269 2
217 251 9
217 220 3
217 224 9
218 298 -8
218 283 7
218 221 -2
218 219 -2
218 261 1
218 266 2
218 243 5
218 229 4
218 224 -3
218 228 -6
218 297 -4
218 286 0
218 292 -5
218 293 -4
218 280 10
218 232 10
218 299 1
218 276 4
218 259 -8
218 274 9
218 263 -2
218 282 0
218 260 -7
218 242 -5
218 268 0
218 267 9
218 235 -10
218 270 5
218 230 6
218 262 0
218 227 0
218 241 5
218 290 8
218 279 10
218 233 -10
218 300 5
218 226 8
218 249 -7
218 269 -4
218 295 0
219 231 -4
219 236 6
219 254 7
219 228 0
219 279 -5
219 265 -4
219 263 9
219 271 -4
219 274 -2
219 246 -1
219 233 10
219 294 -9
219 247 -5
219 282 6
219 241 0
219 224 -1
219 255 2
219 220 1
219 285 5
219 297 3
219 293 -1
219 260 8
219 256 3
219 272 -10
219 269 7
219 261 4
219 223 -5
219 270 -9
219 299 -2
219 235 -7
219 250 4
219 259 1
219 234 -5
219 288 -7
219 238 5
219 232 -2
219 298 10
220 273 -1
220 269 -6
220 234 6
220 251 7
220 261 -9
220 295 -9
220 297 -10
220 232 8
220 255 -5
220 267 6
220 262 -6
220 281 -1
220 258 9
220 279 8
220 276 -10
220 241 8
220 292 0
220 227 -3
220 244 1
220 231 -10
220 283 -4
220 270 -4
220 294 -8
220 226 1
220 222 5
220 225 -9
220 252 7
220 274 -6
220 260 -9
220 248 4
220 245 8
220 249 5
220 242 -3
220 287 -9
220 272 4
220 246 1
220 293 -8
220 235 8
220 299 10
220 280 -2
221 229 9
221 237 -7
221 254 8
221 257 6
221 228 3
221 284 -6
221 247 -5
221 234 8
221 267 -6
221 231 -5
221 296 2
221 290 -3
221 294 3
221 253 6
221 295 9
221 271 2
221 255 10
221 287 3
221 251 6
221 256 5
221 244 4
221 252 -8
221 261 4
221 293 -8
221 297 0
221 272 -3
221 291 8
221 224 8
221 278 -10
221 292 -10
221 242 5
221 300 -5
221 299 -2
221 264 -10
221 274 -7
221 262 3
221 246 -8
221 230 5
221 283 -7
221 286 8
221 222 -3
222 263 -7
222 257 -9
222 259 -1
222 261 -2
222 251 9
222 264 -4
222 255 -7
222 267 -4
222 243 10
222 226 2
222 237 -9
222 223 10
222 292 -8
222 294 -5
222 235 -5
222 291 10
222 262 1
222 244 10
222 289 6
222 272 -4
222 254 -2
222 241 0
222 250 10
222 284 7
222 286 4
222 288 -7
222 228 9
222 247 7
222 245 -10
222 229 -6
222 283 -1
222 287 -6
222 275 -5
222 269 9
222 297 -9
222 265 -8
222 234 8
222 224 9
222 270 7
222 276 -7
222 295 -10
222 296 0
222 282 -9
223 296 0
223 241 2
223 281 2
223 256 6
223 276 -1
223 299 -9
223 293 8
223 280 7
223 298 10
223 283 9
223 229 -2
223 289 1
223 268 1
223 236 3
223 255 7
223 235 5
223 243 -8
223 297 7
223 240 -4
223 250 6
223 228 -4
223 273 10
223 295 -2
223 247 10
223 300 1
223 258 -7
223 249 6
223 291 5
223 271 4
223 233 -8
223 285 8
223 254 -2
224 225 6
224 299 -5
224 227 2
224 268 7
224 277 3
224 233 1
224 235 9
224 275 -7
224 255 8
224 284 3
224 254 -2
224 265 -5
224 276 -2
224 285 -10
224 241 -5
224 290 -10
224 257 -5
224 272 10
224 283 -5
224 262 -8
224 236 10
224 263 -7
224 232 -6
224 282 7
224 245 -3
224 260 3
224 244 -6
224 226 6
224 280 1
224 228 -9
224 269 -10
224 229 6
224 295 -5
224 249 2
224 230 -9
224 256 10
224 242 8
225 293 -10
225 287 9
225 228 -8
225 300 3
225 270 10
225 282 4
225 227 -9
225 253 -9
225 261 -1
225 229 10
225 263 4
225 266 -3
225 240 10
225 271 4
225 298 6
225 248 3
225 279 7
225 262 9
225 249 -4
225 265 6
225 299 7
225 286 0
225 268 2
225 252 6
225 278 -8
225 230 -3
225 241 6
225 267 4
225 246 -7
225 235 -1
225 255 -3
225 276 9
225 285 -2
225 237 6
226 236 -5
226 299 0
226 293 9
226 258 -1
226 245 9
226 282 10
226 296 -5
226 252 -2
226 271 10
226 287 9
226 246 3
226 232 10
226 233 -9
226 295 -1
226 279 9
226 230 7
226 263 -8
226 276 -9
226 269 -3
226 234 9
226 267 -7
226 238 -8
226 247 8
226 237 -3
226 244 -10
226 235 2
226 240 -1
226 229 6
226 250 -7
226 300 -4
226 268 10
226 283 1
226 253 -2
226 280 7
227 261 2
227 283 7
227 299 0
227 262 5
227 285 -8
227 277 10
227 257 -7
227 230 3
227 239 7
227 242 -7
227 286 7
227 243 -10
227 258 3
227 293 -10
227 298 5
227 250 6
227 269 3
227 232 4
227 247 9
227 237 10
227 292 -6
227 276 9
227 246 -9
227 278 7
227 256 -10
227 245 4
227 280 -9
227 271 10
227 241 -8
227 233 -9
227 240 -10
227 282 0
228 269 -9
228 266 1
228 295 -9
228 241 -6
228 274 7
228 235 8
228 232 10
228 286 0
228 258 7
228 268 6
228 298 -8
228 249 1
228 247 2
228 277 -1
228 281 1
228 284 -8
228 293 -1
228 260 -5
228 288 9
228 262 -4
228 243 -4
228 257 -10
228 273 -10
228 256 -5
228 239 -10
228 236 3
228 294 0
228 272 7
228 230 -8
228 282 -3
228 275 -8
228 250 8
229 295 -8
229 248 -2
229 263 1
229 288 10
229 254 2
229 299 -2
229 242 -6
229 251 -2
229 244 -3
229 238 7
229 240 10
229 253 3
229 297 -6
229 275 -4
229 279 -3
229 268 -5
229 243 -3
229 281 -8
229 264 6
229 276 5
229 239 -8
229 259 7
229 237 -5
229 230 5
229 289 -9
229 291 1
229 285 0
229 245 4
229 252 -1
229 262 -1
229 296 2
229 231 -5
229 274 -3
229 261 -8
229 266 -10
229 287 4
229 273 5
229 232 8
229 255 0
229 286 8
229 277 -3
229 293 -9
229 272 -6
229 233 0
230 243 -9
230 237 -6
230 279 -5
230 262 -3
230 276 2
230 289 1
230 294 5
230 250 -7
230 251 -1
230 285 3
230 286 9
230 256 2
230 268 -1
230 298 -9
230 290 -3
230 231 6
230 297 -1
230 287 9
230 291 6
230 244 -10
230 264 -5
230 245 -10
230 247 1
230 260 10
230 288 3
230 267 -5
230 236 7
230 269 7
230 283 -10
230 253 -6
230 249 1
231 247 -3
231 262 10
231 235 -5
231 276 5
231 300 2
231 261 6
231 243 0
231 258 5
231 263 7
231 272 10
231 238 -2
231 294 5
231 274 -1
231 270 4
231 265 -9
231 253 -8
231 248 -3
231 298 4
231 273 -8
231 277 1
231 287 1
231 232 -8
231 245 4
231 288 -4
231 299 6
231 256 8
231 252 -10
231 290 -8
231 255 2
231 297 6
231 271 -10
232 288 -9
232 246 3
232 258 0
232 281 -4
232 236 3
232 243 -10
232 280 -9
232 268 -1
232 233 5
232 279 7
232 256 -8
232 241 -6
232 300 9
232 240 1
232 285 -4
232 275 -6
232 265 -9
232 294 8
232 298 9
232 297 -4
232 261 1
232 277 9
232 295 -9
232 282 -6
232 242 -6
232 238 -3
232 289 10
232 271 1
232 292 -8
232 296 -8
232 283 -10
232 290 9
232 284 -7
232 235 5
232 286 7
232 251 2
232 234 -8
232 278 5
232 264 5
233 251 -3
233 295 -10
233 239 8
233 241 -1
233 269 3
233 266 -2
233 274 -8
233 262 -5
233 258 -1
233 248 -7
233 235 3
233 253 -4
233 280 -4
233 243 2
233 289 4
233 294 2
233 244 7
233 291 6
233 297 -5
233 250 2
233 277 -7
233 267 -3
233 292 3
233 275 -7
233 242 9
233 245 -2
233 273 1
233 260 4
233 276 -9
233 257 10
234 284 -8
234 264 2
234 289 8
234 261 -6
234 245 6
234 259 2
234 298 4
234 265 -8
234 263 -8
234 272 5
234 270 9
234 300 5
234 249 10
234 257 4
234 271 -1
234 256 0
234 274 1
234 238 -4
234 240 7
234 278 -1
234 294 4
234 287 1
234 291 10
234 283 4
234 292 -4
234 269 5
234 250 -6
234 239 6
234 290 -5
234 251 5
234 254 10
234 293 7
234 286 -9
235 255 0
235 298 -2
235 240 5
235 239 -8
235 256 8
235 279 4
235 259 5
235 265 0
235 247 3
235 271 -1
235 238 -2
235 236 -7
235 257 -7
235 297 -5
235 281 8
235 277 4
235 243 9
235 288 -2
235 253 -3
235 276 8
235 260 8
235 249 7
235 296 10
235 242 6
235 291 10
235 293 10
235 273 -4
235 268 7
235 286 4
235 267 -4
235 248 3
235 299 -8
236 274 5
236 244 4
236 287 -3
236 286 2
236 280 8
236 252 8
236 251 6
236 260 2
236 270 -8
236 285 -10
236 238 -6
236 253 9
236 247 -6
236 255 -7
236 256 -5
236 250 7
236 262 9
236 278 -5
236 263 2
236 277 6
236 267 -8
236 265 7
236 254 0
236 296 5
236 275 -4
237 279 -9
237 274 3
237 244 -6
237 245 2
237 281 3
237 289 6
237 249 7
237 252 7
237 268 1
237 261 0
237 288 5
237 269 8
237 258 6
237 293 -4
237 300 10
237 248 2
237 242 -5
237 283 9
237 278 4
237 285 1
237 282 -2
237 238 8
237 241 -1
237 296 -9
237 299 4
237 273 9
237 251 -2
237 266 -3
237 267 -10
237 264 -1
237 280 -2
237 294 -10
237 255 1
237 254 10
237 260 2
237 253 10
237 284 -8
237 246 0
237 286 -9
237 287 9
238 289 -6
238 241 10
238 239 -4
238 240 -4
238 293 2
238 271 -10
238 272 1
238 258 -10
238 291 5
238 277 9
238 268 -4
238 266 10
238 286 5
238 251 6
238 274 -3
238 281 6
238 256 7
238 297 3
238 257 -2
238 279 -10
238 242 6
238 246 -6
238 273 -7
238 245 -6
238 247 -10
238 265 10
238 248 -10
238 294 -10
238 276 5
238 300 -9
239 281 -3
239 247 -6
239 243 -3
239 269 1
239 276 -10
239 253 -8
239 293 5
239 286 0
239 295 -4
239 289 8
239 256 4
239 287 5
239 271 6
239 252 -9
239 278 -8
239 251 -8
239 268 9
239 280 3
239 274 5
239 254 3
239 265 8
239 267 8
239 288 4
239 244 9
239 260 -5
239 258 -7
239 264 4
239 241 -5
239 250 3
239 261 -2
239 249 -7
240 279 -9
240 300 8
240 288 7
240 251 -3
240 272 6
240 280 4
240 286 10
240 243 -3
240 257 -2
240 290 -6
240 255 -10
240 263 -3
240 249 -9
240 247 -8
240 242 -3
240 266 7
240 292 -7
240 274 4
240 283 -7
240 268 -2
240 294 -9
240 282 0
240 293 6
240 267 2
240 285 -5
240 269 2
241 292 1
241 266 0
241 284 0
241 280 -3
241 256 5
241 271 8
241 276 3
241 287 0
241 278 8
241 260 -9
241 290 -8
241 253 9
241 242 -5
241 283 -10
241 261 2
241 272 -2
241 247 -8
241 297 -3
241 299 9
241 264 1
241 254 10
241 258 2
241 282 -6
241 243 3
241 293 9
241 257 -9
241 268 3
241 288 6
242 299 -8
242 249 5
242 272 6
242 282 0
242 283 7
242 288 6
242 275 4
242 247 -5
242 291 8
242 289 -8
242 258 -3
242 266 -3
242 248 3
242 290 -4
242 257 -9
242 262 -3
242 300 7
242 263 -3
242 254 -7
242 260 1
242 271 8
242 295 -6
242 259 -9
242 250 5
242 243 8
242 293 7
242 278 0
242 276 -7
242 269 9
242 256 -3
242 261 -1
242 255 -6
243 285 -4
243 270 -1
243 269 1
243 267 3
243 264 6
243 265 8
243 290 -2
243 295 -7
243 298 -1
243 254 5
243 293 9
243 273 -1
243 287 -7
243 292 6
243 262 1
243 277 -7
243 247 7
243 261 -1
243 274 -6
243 271 -2
243 289 4
243 297 -7
243 256 -10
243 250 3
243 258 2
243 300 -6
243 279 -9
243 291 -3
243 244 -4
243 255 -3
243 246 3
243 282 -8
243 283 2
243 260 10
243 286 0
243 257 4
244 286 -6
244 291 -5
244 276 -8
244 245 7
244 300 8
244 273 6
244 272 1
244 287 1
244 299 -2
244 251 0
244 297 -9
244 284 -6
244 285 -5
244 248 -2
244 253 -7
244 295 8
244 263 -5
244 293 -7
244 282 -3
244 257 1
244 278 5
244 288 3
244 252 -8
244 280 5
244 254 10
245 282 8
245 285 -3
245 251 -4
245 287 -4
245 246 -9
245 300 1
245 249 7
245 270 9
245 298 4
245 296 4
245 274 4
245 278 2
245 276 -8
245 290 -10
245 277 -9
245 299 -6
245 291 -4
245 259 8
245 279 8
245 289 5
245 283 9
245 255 1
245 252 -9
245 269 -10
245 275 1
245 260 9
245 272 -5
245 280 1
245 288 10
246 292 -10
246 254 -1
246 289 8
246 272 10
246 253 0
246 270 -7
246 277 10
246 284 -8
246 259 -2
246 276 5
246 269 -1
246 268 2
246 283 0
246 297 4
246 296 8
246 261 7
246 265 5
246 290 1
246 280 -10
246 294 6
246 291 9
247 269 -2
247 254 10
247 257 -1
247 275 -10
247 298 -6
247 294 6
247 295 10
247 273 8
247 256 0
247 290 -6
247 285 -5
247 277 -5
247 281 9
247 250 -9
248 285 2
248 281 7
248 260 4
248 252 1
248 286 -1
248 277 -5
248 289 7
248 287 -5
248 282 4
248 258 3
248 284 -1
248 295 6
248 253 6
248 267 7
248 268 8
248 269 -6
248 249 -2
248 274 1
248 296 9
248 290 8
248 266 -4
248 256 2
248 273 -8
248 276 3
248 275 -6
248 293 10
248 298 -10
248 264 2
248 255 4
249 252 9
249 299 -7
249 267 -1
249 290 -5
249 296 9
249 270 6
249 268 7
249 265 2
249 264 -7
249 278 -3
249 286 2
249 259 -9
249 277 9
249 285 -10
249 280 -2
249 291 3
249 293 -3
249 255 -1
249 300 0
249 274 7
249 282 1
249 262 4
249 275 10
249 271 8
249 266 2
249 263 -2
249 295 -7
249 260 -5
249 273 8
250 276 -6
250 295 -10
250 279 -5
250 253 -2
250 267 4
250 256 -6
250 289 10
250 282 2
250 287 10
250 265 -9
250 278 -2
250 271 8
250 255 -1
250 254 0
250 273 -7
250 260 10
250 299 1
250 284 -2
250 274 0
250 275 -3
250 261 6
250 296 -1
250 297 2
250 280 7
250 294 -1
250 252 -1
251 259 -10
251 262 -9
251 273 -10
251 280 -9
251 292 -6
251 295 10
251 258 0
251 300 6
251 289 9
251 274 -8
251 276 3
251 291 -10
251 281 -8
251 269 8
251 278 9
251 260 -2
251 270 7
251 268 2
251 290 -9
251 294 2
251 266 2
251 255 3
251 287 -6
251 296 5
